3.333333333334416448e-02 3.333333333334611431e-02 3.333333333333333981e-02 3.333333333334039666e-02 3.333333333335863902e-02 1.214625485231094038e+00 1.467555744134883433e+00 1.116439001646713391e+00 3.333333333334426857e-02 3.333333333335185278e-02 1.160864929070283935e+00 3.333333333334444204e-02 3.333333333335990883e-02 3.333333333333496351e-02 3.333333333333397819e-02 1.144932280950874404e+00 2.452109495221557633e+00 3.369699352745152865e+00 3.333333333348425381e-02 2.389888207572679057e+00 3.333333333333690640e-02 3.333333333336144927e-02 5.340081076337582999e+01 1.523424815441558700e+01 1.134216251763394911e+00 6.448343511606298151e+00 4.474606041010360080e+00 2.760357534621024733e+00 1.731303246633939086e+00 3.333333333333346471e-02
1.055574213087132174e+00 3.333333333340027238e-02 1.052242989818287011e+00 3.333333333334429632e-02 4.997754219084638017e+00 3.297313428770168198e+00 2.062697130479130614e+00 5.297028749026806871e+00 3.333333333333762805e-02 3.333333333337993448e-02 1.152549693814216347e+01 3.333333333341027827e-02 5.845630510072787445e+00 3.333333333335757043e-02 3.333333333333618476e-02 2.116123882661676614e+00 3.333333333339668497e-02 3.618628686791309335e+00 3.745145128884577179e+00 3.334359704837300598e+00 3.922057033303244733e+00 3.333333333334598941e-02 3.922280597488133225e+01 7.918851324077905929e+01 2.180898889276291541e+01 3.333333333334135423e-02 4.640867104591079872e+00 1.569024089995661786e+00 3.333081415363678524e+00 3.333333333335108950e-02
3.333333333334287385e-02 3.333333333335760512e-02 1.166525969597923984e+00 3.333333333341447630e-02 1.578792689613933931e+00 7.799579733746236698e+00 2.565639247915902477e+00 3.333333333333930032e-02 3.333333333334142362e-02 3.333333333338195370e-02 2.253865889854243409e+00 3.333333333338891341e-02 3.333333333335477405e-02 3.333333333333996645e-02 5.062979015398235916e+00 3.333333333334955600e-02 1.228510889869847844e+01 3.333333333334845966e-02 3.333333333334360243e-02 1.654919263409149854e+00 1.124892768055868908e+00 3.333333333335675858e-02 3.545070540599524378e+01 3.333333333339860705e-02 3.333333333334327631e-02 3.333333333346816946e-02 1.942365778438081847e+01 3.333333333336711835e-02 3.333333333337409193e-02 3.333333333335041643e-02
3.333333333334680126e-02 4.760597098993136100e+00 3.333333333333683007e-02 3.527851544178596921e+00 8.543644192625974298e+00 3.333333333341419180e-02 2.319577109667192882e+00 1.630258375403763438e+01 1.823143346054961977e+00 3.281695624055660954e+00 1.010859208868965808e+01 2.575328054392555632e+00 5.850199250363607995e+00 6.525640968018575627e+00 3.333333333333885623e-02 1.999755549017124823e+00 3.333333333341246402e-02 4.244769449584682164e+00 4.307501294194139518e+00 4.696516833606248831e+00 7.951740483583887631e+00 3.333333333336883225e-02 3.963117599479173947e+01 3.121679853992982601e+01 3.333333333334620452e-02 5.240766918813807962e+00 8.448236504949365511e+00 1.132272315170967580e+01 1.983722718799134199e+01 5.250601727416986719e+00
3.333333333334879273e-02 1.783088795647210123e+00 3.333333333333736437e-02 1.179851246423748279e+00 3.333333333340758597e-02 1.320967597850376940e+01 5.001952077598704527e+00 2.396643427384568703e+00 3.333333333334324855e-02 2.666705246080192548e+00 3.355778159148075535e+00 9.750542244715441953e+00 1.442856355596057627e+00 1.978926793063020773e+00 1.067835814666589167e+00 1.091804088465651468e+00 3.333333333337810955e-02 1.198111011686155969e+01 6.948611560520938646e+00 5.236674450212502663e+00 3.333333333335306015e-02 3.333333333337697851e-02 2.329995011375154945e+01 7.828431384949536209e+01 3.333333333334930620e-02 3.333333333334802945e-02 2.048510113675923705e+01 3.333333333337939325e-02 4.471911878438777244e+00 3.333333333334064646e-02
3.333333333335869453e-02 3.333333333336488402e-02 3.333333333333333287e-02 3.333333333335282422e-02 9.798847924962558409e+00 3.333333333335385812e-02 9.899057702544330484e-01 3.333333333335063847e-02 3.333333333337162863e-02 3.333333333333838439e-02 4.416313711490537308e+00 1.374104703196560884e+01 2.464092632388531268e+00 3.333333333334355386e-02 3.333333333334015380e-02 3.333333333333739212e-02 2.811586939066777813e+00 3.333333333340272181e-02 3.333333333335226217e-02 3.333333333337883120e-02 3.333333333333803744e-02 3.333333333335530141e-02 2.996032435095579416e+01 3.333333333340766924e-02 3.333333333333687865e-02 3.333333333351187061e-02 7.086003815624573932e+00 3.031877823290557661e+00 3.333333333335394832e-02 3.333333333333497045e-02
3.633615316489028135e+00 3.333333333336549464e-02 6.520074620332956705e+00 3.333333333335549570e-02 3.333333333338480559e-02 3.333333333337059473e-02 5.608723387712996278e+00 6.591268886491386425e+00 3.333333333340028626e-02 3.333333333334139587e-02 1.926173829285946715e+00 1.144621598934471329e+01 3.333333333352838518e-02 3.333333333335666143e-02 1.233830788311100157e+00 1.492861651008492219e+00 8.210550120109664007e+00 4.517622090010260827e+00 2.667714190664004725e+00 5.264706447531593447e+00 3.903591185142059938e+00 7.564081849451642192e+00 7.007198870651181721e+01 2.100187107339352011e+01 5.003139352728607214e+00 1.745152088326445305e+00 3.333333333340532389e-02 3.333333333334886905e-02 2.564986656428187217e+01 1.613618529538003443e+00
3.333333333336578608e-02 1.633712877004604991e+01 3.333333333335212340e-02 3.333333333335096460e-02 5.711058413315782012e+00 5.445849523057562536e+00 9.534888577651310371e+00 3.333333333335771614e-02 3.333333333334152077e-02 3.843836088414372298e+00 3.117852055490451946e+01 1.230496099249576680e+01 3.333333333337975407e-02 2.730968693565753114e+00 4.510728483116491105e+00 1.189208627872580415e+00 7.113402162566401898e+00 7.408967333009128353e+00 1.149579987291072580e+00 3.333333333335641163e-02 8.367918754461657116e+00 1.339229640070305205e+00 1.348870231498412942e+01 5.972764139536200645e+01 3.171191327394954573e+00 3.333333333334178444e-02 7.367766580075652882e+00 1.315839483210640593e+00 4.462612297133512484e+00 3.333333333339806581e-02
3.333333333334167342e-02 1.540647515253363942e+01 3.333333333334493470e-02 3.333333333334460163e-02 3.333333333335671694e-02 3.333333333336101906e-02 3.333333333335793819e-02 3.333333333333732273e-02 1.122477195969137309e+00 3.333333333334092402e-02 3.333333333334202037e-02 8.015759004820914413e+00 3.333333333336042925e-02 3.333333333335759818e-02 3.333333333334047299e-02 3.333333333335105481e-02 4.676625074897060585e+00 3.333333333333953624e-02 3.333333333334680126e-02 3.333333333335917331e-02 3.333333333334283916e-02 6.566454763443370091e+00 5.962842403230360411e+00 9.384821397976979895e+00 3.333333333336323950e-02 3.333333333334077137e-02 6.131211673794744854e+00 3.333333333342790999e-02 3.333333333338504845e-02 3.333333333335199850e-02
2.171710425067371997e+00 3.333333333334972254e-02 3.333333333334764087e-02 2.220048747775580367e+00 1.073872590393069615e+01 6.827559975296864536e+00 6.195063632670089859e+00 3.333333333335995741e-02 3.333333333334271426e-02 3.333333333334738413e-02 4.544563896198662079e+00 3.333333333338556886e-02 2.831299110386996443e+00 3.333333333333667742e-02 3.333333333338926036e-02 3.333333333334008441e-02 2.098808750648031296e+00 3.333333333335927740e-02 3.333333333334186077e-02 2.811761610480976170e+00 3.333333333337402948e-02 3.333333333340166016e-02 1.011033660763894559e+01 6.382851495471428649e+01 4.720248066994434666e+00 3.333333333334387305e-02 3.333333333338562438e-02 1.334691651529903433e+00 3.333333333339091181e-02 3.333333333334122933e-02
1.092592414334377260e+00 1.344073525499910637e+01 3.333333333333628190e-02 3.239108708825827243e+00 4.409972597337331379e+00 8.859319406668339170e+00 6.462157830370625966e+00 3.333333333333578230e-02 3.333333333355535666e-02 3.333333333336647303e-02 1.306120915717128916e+01 3.333333333338839299e-02 3.333333333338960730e-02 3.271537376840038647e+00 5.002578107887874381e+00 3.333333333333624027e-02 1.005822531172913870e+01 3.333333333335944393e-02 5.004940788272227437e+00 1.569636909883274756e+00 3.563899903567872229e+00 4.998549936966407259e+00 2.842313737370167459e+01 5.872714729089130259e+01 2.038285668604340906e+00 3.333333333334271426e-02 3.208386659643353056e+01 1.326432698848206471e+00 3.333333333336074150e-02 3.333333333335557896e-02
